 
file: ,POJ/61/270.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/3367.txt', 'POJ/84/3647.txt', 'POJ/84/919.txt', 'POJ/84/813.txt', 'POJ/84/1473.txt', 'POJ/84/3389.txt', 'POJ/84/2702.txt', 'POJ/84/576.txt', 'POJ/21/21.txt']"
distances: ,"[0.41619664430618286, 0.43951964378356934, 0.4547755718231201, 0.45545732975006104, 0.45646578073501587, 0.4572702646255493, 0.45776039361953735, 0.46370941400527954, 0.4657682180404663, 0.46615540981292725]"
 
file: ,POJ/60/145.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/283.txt', 'POJ/84/4087.txt', 'POJ/84/2972.txt', 'POJ/84/1125.txt', 'POJ/84/825.txt', 'POJ/84/3647.txt', 'POJ/84/2812.txt', 'POJ/84/3086.txt']"
distances: ,"[0.42745065689086914, 0.4295811653137207, 0.44217413663864136, 0.44625723361968994, 0.4470638632774353, 0.44857341051101685, 0.45247066020965576, 0.45380300283432007, 0.4546714425086975, 0.4549732208251953]"
 
file: ,POJ/60/757.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/919.txt', 'POJ/84/284.txt', 'POJ/84/813.txt', 'POJ/84/2812.txt', 'POJ/84/1018.txt', 'POJ/84/3086.txt', 'POJ/84/3708.txt', 'POJ/84/830.txt']"
distances: ,"[0.4706370234489441, 0.5106979608535767, 0.5190526843070984, 0.5238281488418579, 0.5238587856292725, 0.5260467529296875, 0.5262198448181152, 0.5272783041000366, 0.5276196002960205, 0.5281901955604553]"
 
file: ,POJ/60/794.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/284.txt', 'POJ/84/3053.txt', 'POJ/84/2758.txt', 'POJ/84/813.txt', 'POJ/84/1832.txt', 'POJ/84/3112.txt', 'POJ/84/3367.txt', 'POJ/84/3708.txt']"
distances: ,"[0.43541663885116577, 0.4829225540161133, 0.4918234348297119, 0.49365919828414917, 0.4940875172615051, 0.4957311153411865, 0.4971548914909363, 0.499910831451416, 0.5001877546310425, 0.5011022090911865]"
 
file: ,POJ/60/184.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/94/2679.txt', 'POJ/94/2756.txt', 'POJ/89/1684.txt', 'POJ/84/284.txt', 'POJ/89/1157.txt', 'POJ/84/813.txt', 'POJ/84/1125.txt', 'POJ/94/931.txt']"
distances: ,"[0.44430601596832275, 0.47873878479003906, 0.4806138873100281, 0.48546940088272095, 0.4894285202026367, 0.4918498396873474, 0.495447039604187, 0.49548524618148804, 0.49676263332366943, 0.49727290868759155]"
 
file: ,POJ/60/345.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/3367.txt', 'POJ/84/919.txt', 'POJ/84/813.txt', 'POJ/84/3389.txt', 'POJ/84/576.txt', 'POJ/84/3383.txt', 'POJ/84/1849.txt', 'POJ/84/4087.txt']"
distances: ,"[0.45854389667510986, 0.48702549934387207, 0.49386733770370483, 0.49645715951919556, 0.5020996332168579, 0.5040633678436279, 0.5042390823364258, 0.5067480802536011, 0.5069903135299683, 0.5079892873764038]"
 
file: ,POJ/60/740.txt
ids: ,"['POJ/77/1559.txt', 'POJ/77/120.txt', 'POJ/77/992.txt', 'POJ/77/1184.txt', 'POJ/77/48.txt', 'POJ/77/24.txt', 'POJ/77/1041.txt', 'POJ/49/1261.txt', 'POJ/77/463.txt', 'POJ/77/298.txt']"
distances: ,"[0.4289020895957947, 0.43248480558395386, 0.434608519077301, 0.4364706873893738, 0.44068247079849243, 0.44187766313552856, 0.4421645998954773, 0.4427115321159363, 0.4470171332359314, 0.4472259283065796]"
 
file: ,POJ/60/224.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/3053.txt', 'POJ/84/813.txt', 'POJ/84/2758.txt', 'POJ/84/3367.txt', 'POJ/84/284.txt', 'POJ/84/1832.txt', 'POJ/84/3708.txt', 'POJ/84/3112.txt']"
distances: ,"[0.42044323682785034, 0.46318620443344116, 0.4718726873397827, 0.4753437638282776, 0.4765554666519165, 0.478995680809021, 0.4792723059654236, 0.4797550439834595, 0.4817866086959839, 0.48339158296585083]"
 
file: ,POJ/60/1660.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/283.txt', 'POJ/84/813.txt', 'POJ/84/919.txt', 'POJ/84/1018.txt', 'POJ/84/2812.txt', 'POJ/84/830.txt', 'POJ/84/1252.txt', 'POJ/84/2972.txt']"
distances: ,"[0.4636896848678589, 0.4643818736076355, 0.4753568172454834, 0.476190447807312, 0.4789164662361145, 0.47940951585769653, 0.4820660948753357, 0.4839780926704407, 0.484477162361145, 0.48498064279556274]"
 
file: ,POJ/60/134.txt
ids: ,"['POJ/77/48.txt', 'POJ/77/1041.txt', 'POJ/77/1559.txt', 'POJ/77/14.txt', 'POJ/77/24.txt', 'POJ/77/992.txt', 'POJ/77/1604.txt', 'POJ/77/298.txt', 'POJ/77/577.txt', 'POJ/77/1184.txt']"
distances: ,"[0.3757088780403137, 0.37874114513397217, 0.3796037435531616, 0.3836585283279419, 0.38416028022766113, 0.38502568006515503, 0.3874993920326233, 0.3888510465621948, 0.39127659797668457, 0.3931533098220825]"
 
file: ,POJ/60/861.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/3367.txt', 'POJ/84/2702.txt', 'POJ/84/813.txt', 'POJ/84/992.txt', 'POJ/84/2758.txt', 'POJ/84/3053.txt', 'POJ/84/1018.txt', 'POJ/84/1969.txt', 'POJ/84/1125.txt']"
distances: ,"[0.4338076114654541, 0.4531060457229614, 0.4546825885772705, 0.45614272356033325, 0.4648597836494446, 0.46611207723617554, 0.4689311981201172, 0.46940141916275024, 0.4712473154067993, 0.47152721881866455]"
 
file: ,POJ/60/1073.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/3367.txt', 'POJ/84/3053.txt', 'POJ/84/813.txt', 'POJ/84/919.txt', 'POJ/84/2758.txt', 'POJ/84/1832.txt', 'POJ/84/4146.txt', 'POJ/84/992.txt']"
distances: ,"[0.4382286071777344, 0.4769023656845093, 0.4820396900177002, 0.4859362840652466, 0.48646777868270874, 0.48675400018692017, 0.48872965574264526, 0.4904220700263977, 0.49183475971221924, 0.4949081540107727]"
 
file: ,POJ/60/254.txt
ids: ,"['POJ/84/573.txt', 'POJ/94/2679.txt', 'POJ/94/1373.txt', 'POJ/94/1167.txt', 'POJ/84/2702.txt', 'POJ/94/931.txt', 'POJ/94/2756.txt', 'POJ/94/1756.txt', 'POJ/94/2764.txt', 'POJ/84/2812.txt']"
distances: ,"[0.47336167097091675, 0.4788821339607239, 0.48866134881973267, 0.49357908964157104, 0.4941895604133606, 0.49700093269348145, 0.4980475902557373, 0.5026370286941528, 0.5058927536010742, 0.5080735683441162]"
 
file: ,POJ/60/903.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/2758.txt', 'POJ/84/3053.txt', 'POJ/22/335.txt', 'POJ/84/3367.txt', 'POJ/84/1969.txt', 'POJ/84/284.txt', 'POJ/84/1125.txt', 'POJ/84/352.txt']"
distances: ,"[0.4231122136116028, 0.4708542227745056, 0.47296029329299927, 0.47699564695358276, 0.4812522530555725, 0.4886696934700012, 0.4902825355529785, 0.4920032024383545, 0.49201953411102295, 0.49296510219573975]"
 
file: ,POJ/60/136.txt
ids: ,"['POJ/77/1559.txt', 'POJ/77/48.txt', 'POJ/77/992.txt', 'POJ/77/14.txt', 'POJ/77/1041.txt', 'POJ/77/24.txt', 'POJ/77/1604.txt', 'POJ/77/120.txt', 'POJ/77/757.txt', 'POJ/77/1184.txt']"
distances: ,"[0.38033968210220337, 0.38266104459762573, 0.38543957471847534, 0.38605648279190063, 0.3860565423965454, 0.3867676854133606, 0.3891528248786926, 0.3914889097213745, 0.3941344618797302, 0.3948272466659546]"
 
file: ,POJ/60/678.txt
ids: ,"['POJ/84/573.txt', 'POJ/94/2679.txt', 'POJ/84/2702.txt', 'POJ/94/2756.txt', 'POJ/84/919.txt', 'POJ/84/813.txt', 'POJ/94/1373.txt', 'POJ/94/931.txt', 'POJ/94/1167.txt', 'POJ/84/284.txt']"
distances: ,"[0.4673463702201843, 0.48383408784866333, 0.49807047843933105, 0.49949222803115845, 0.5013705492019653, 0.5029024481773376, 0.506084144115448, 0.5089273452758789, 0.5111123323440552, 0.5122319459915161]"
 
file: ,POJ/60/491.txt
ids: ,"['POJ/77/992.txt', 'POJ/77/14.txt', 'POJ/77/1559.txt', 'POJ/12/146.txt', 'POJ/77/1604.txt', 'POJ/77/1184.txt', 'POJ/49/394.txt', 'POJ/77/463.txt', 'POJ/49/1261.txt', 'POJ/77/48.txt']"
distances: ,"[0.3946784734725952, 0.3950721025466919, 0.3971882462501526, 0.3979618549346924, 0.3983331322669983, 0.4001349210739136, 0.4015432596206665, 0.4015752673149109, 0.4032527804374695, 0.4059790372848511]"
 
file: ,POJ/60/446.txt
ids: ,"['POJ/12/146.txt', 'POJ/77/992.txt', 'POJ/77/1184.txt', 'POJ/77/243.txt', 'POJ/77/463.txt', 'POJ/77/1559.txt', 'POJ/12/403.txt', 'POJ/49/1261.txt', 'POJ/12/17.txt', 'POJ/49/394.txt']"
distances: ,"[0.4223577380180359, 0.42656415700912476, 0.4300934672355652, 0.43063366413116455, 0.4313778877258301, 0.4317570924758911, 0.4327118396759033, 0.435751736164093, 0.43624991178512573, 0.43682897090911865]"
 
file: ,POJ/60/645.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/2812.txt', 'POJ/84/283.txt', 'POJ/84/4087.txt', 'POJ/84/813.txt', 'POJ/84/1018.txt', 'POJ/84/1127.txt', 'POJ/84/3086.txt', 'POJ/84/1252.txt']"
distances: ,"[0.4569300413131714, 0.46322768926620483, 0.47675925493240356, 0.4806877374649048, 0.4811927080154419, 0.48281729221343994, 0.4835280776023865, 0.4835870862007141, 0.4861624240875244, 0.48687589168548584]"
 
file: ,POJ/60/36.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/2758.txt', 'POJ/84/3367.txt', 'POJ/84/3053.txt', 'POJ/84/1839.txt', 'POJ/84/284.txt', 'POJ/84/352.txt', 'POJ/84/813.txt', 'POJ/84/1832.txt']"
distances: ,"[0.4310278296470642, 0.44392168521881104, 0.45264768600463867, 0.4568122625350952, 0.46123695373535156, 0.46622323989868164, 0.467029869556427, 0.467176616191864, 0.46823829412460327, 0.4720456004142761]"
 
file: ,POJ/60/1931.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/3367.txt', 'POJ/84/2702.txt', 'POJ/84/1353.txt', 'POJ/84/992.txt', 'POJ/84/576.txt', 'POJ/84/813.txt', 'POJ/84/1018.txt', 'POJ/84/919.txt', 'POJ/21/21.txt']"
distances: ,"[0.42193394899368286, 0.46028977632522583, 0.46078383922576904, 0.4650546908378601, 0.4674437642097473, 0.468711793422699, 0.4702962636947632, 0.4703208804130554, 0.47097504138946533, 0.4710366129875183]"
 
file: ,POJ/60/241.txt
ids: ,"['POJ/94/2679.txt', 'POJ/84/573.txt', 'POJ/94/1373.txt', 'POJ/94/1167.txt', 'POJ/94/1756.txt', 'POJ/94/2756.txt', 'POJ/84/2702.txt', 'POJ/94/931.txt', 'POJ/94/2764.txt', 'POJ/84/919.txt']"
distances: ,"[0.4584196209907532, 0.469234824180603, 0.4906269311904907, 0.49076443910598755, 0.4986377954483032, 0.49926406145095825, 0.5003558993339539, 0.5037535429000854, 0.506078839302063, 0.5061622858047485]"
 
file: ,POJ/60/282.txt
ids: ,"['POJ/84/573.txt', 'POJ/94/2679.txt', 'POJ/84/2702.txt', 'POJ/94/2756.txt', 'POJ/84/813.txt', 'POJ/84/919.txt', 'POJ/84/284.txt', 'POJ/94/1167.txt', 'POJ/94/931.txt', 'POJ/94/1373.txt']"
distances: ,"[0.4460292458534241, 0.4576035141944885, 0.46843528747558594, 0.47198230028152466, 0.47830069065093994, 0.4833136796951294, 0.485821008682251, 0.488203227519989, 0.489204466342926, 0.49051982164382935]"
 
file: ,POJ/60/899.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/2758.txt', 'POJ/22/335.txt', 'POJ/89/1157.txt', 'POJ/84/3053.txt', 'POJ/84/3367.txt', 'POJ/84/3708.txt', 'POJ/84/1125.txt', 'POJ/94/2679.txt']"
distances: ,"[0.40976637601852417, 0.4500260353088379, 0.4503524899482727, 0.45999157428741455, 0.4608425498008728, 0.4641196131706238, 0.46581363677978516, 0.46647047996520996, 0.467811644077301, 0.4683734178543091]"
 
file: ,POJ/60/1868.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/813.txt', 'POJ/84/919.txt', 'POJ/84/284.txt', 'POJ/84/4146.txt', 'POJ/84/3086.txt', 'POJ/84/3708.txt', 'POJ/84/1018.txt', 'POJ/84/283.txt']"
distances: ,"[0.4484378695487976, 0.4730587601661682, 0.4847921133041382, 0.48500746488571167, 0.488498330116272, 0.49317508935928345, 0.4937739968299866, 0.49516576528549194, 0.4953742027282715, 0.49837934970855713]"
 
file: ,POJ/60/1317.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/813.txt', 'POJ/84/2702.txt', 'POJ/84/919.txt', 'POJ/84/3367.txt', 'POJ/84/1018.txt', 'POJ/84/3708.txt', 'POJ/84/3389.txt', 'POJ/84/3086.txt', 'POJ/84/3911.txt']"
distances: ,"[0.389234721660614, 0.4045279026031494, 0.4079139232635498, 0.41529732942581177, 0.41580671072006226, 0.4204310178756714, 0.42087405920028687, 0.4210982322692871, 0.42503154277801514, 0.42744529247283936]"
 
file: ,POJ/60/287.txt
ids: ,"['POJ/84/573.txt', 'POJ/94/2679.txt', 'POJ/84/2702.txt', 'POJ/94/1167.txt', 'POJ/94/2756.txt', 'POJ/84/919.txt', 'POJ/94/1373.txt', 'POJ/84/813.txt', 'POJ/94/931.txt', 'POJ/84/284.txt']"
distances: ,"[0.4665561318397522, 0.4728931784629822, 0.4925210475921631, 0.4966830015182495, 0.4996575713157654, 0.5005236268043518, 0.5006272792816162, 0.5014206767082214, 0.5032863616943359, 0.5052827596664429]"
 
file: ,POJ/60/285.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/919.txt', 'POJ/84/813.txt', 'POJ/84/3086.txt', 'POJ/84/4146.txt', 'POJ/84/1018.txt', 'POJ/84/283.txt', 'POJ/84/3708.txt', 'POJ/84/1832.txt']"
distances: ,"[0.478803813457489, 0.5046659708023071, 0.5062605738639832, 0.5124281048774719, 0.5237038135528564, 0.5250290632247925, 0.5263880491256714, 0.5264003872871399, 0.527944028377533, 0.527992308139801]"
 
file: ,POJ/60/520.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2758.txt', 'POJ/84/2702.txt', 'POJ/84/3053.txt', 'POJ/84/352.txt', 'POJ/84/3708.txt', 'POJ/84/3367.txt', 'POJ/84/813.txt', 'POJ/84/284.txt', 'POJ/84/3911.txt']"
distances: ,"[0.3805800676345825, 0.38503557443618774, 0.39804452657699585, 0.4061114192008972, 0.4062917232513428, 0.41181260347366333, 0.411834716796875, 0.41243720054626465, 0.4125680923461914, 0.41458189487457275]"
 
file: ,POJ/60/911.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/3053.txt', 'POJ/84/1969.txt', 'POJ/84/2812.txt', 'POJ/84/1018.txt', 'POJ/84/4087.txt', 'POJ/84/3414.txt', 'POJ/84/283.txt', 'POJ/84/3911.txt']"
distances: ,"[0.4224737286567688, 0.43470048904418945, 0.4395065903663635, 0.44226378202438354, 0.44576549530029297, 0.44610655307769775, 0.44800782203674316, 0.45119184255599976, 0.4512246251106262, 0.45167452096939087]"
 
file: ,POJ/60/1665.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/3053.txt', 'POJ/84/2758.txt', 'POJ/84/284.txt', 'POJ/22/335.txt', 'POJ/84/3367.txt', 'POJ/84/813.txt', 'POJ/84/1832.txt', 'POJ/84/3708.txt']"
distances: ,"[0.42902112007141113, 0.4724004864692688, 0.47537940740585327, 0.4767618775367737, 0.48030251264572144, 0.4816306233406067, 0.4828246831893921, 0.4853289723396301, 0.48761165142059326, 0.48822522163391113]"
 
file: ,POJ/60/455.txt
ids: ,"['POJ/84/573.txt', 'POJ/84/2702.txt', 'POJ/84/284.txt', 'POJ/84/2758.txt', 'POJ/84/3367.txt', 'POJ/22/335.txt', 'POJ/84/3053.txt', 'POJ/84/283.txt', 'POJ/84/813.txt', 'POJ/84/3708.txt']"
distances: ,"[0.41649216413497925, 0.4373828172683716, 0.4487365484237671, 0.45096784830093384, 0.4579166769981384, 0.45835548639297485, 0.45895856618881226, 0.46290916204452515, 0.4630431532859802, 0.4647931456565857]"
 
file: ,POJ/60/657.txt
ids: ,"['POJ/12/146.txt', 'POJ/49/295.txt', 'POJ/12/115.txt', 'POJ/49/1123.txt', 'POJ/49/40.txt', 'POJ/12/17.txt', 'POJ/49/24.txt', 'POJ/77/120.txt', 'POJ/77/1112.txt', 'POJ/49/1261.txt']"
distances: ,"[0.41577690839767456, 0.42211538553237915, 0.4244421720504761, 0.42555463314056396, 0.4257315993309021, 0.42699187994003296, 0.4272446036338806, 0.4293358325958252, 0.4302462935447693, 0.4307330846786499]"
 
file: ,POJ/34/1101.txt
ids: ,"['POJ/34/486.txt', 'POJ/79/911.txt', 'POJ/94/1797.txt', 'POJ/94/760.txt', 'POJ/94/970.txt', 'POJ/79/5131.txt', 'POJ/94/891.txt', 'POJ/79/4897.txt', 'POJ/94/1373.txt', 'POJ/79/5034.txt']"
distances: ,"[0.11332285404205322, 0.49736547470092773, 0.4977989196777344, 0.5022851228713989, 0.5026528835296631, 0.5052803754806519, 0.5053352117538452, 0.5085785388946533, 0.5111207962036133, 0.511163592338562]"
 
file: ,POJ/18/2016.txt
ids: ,"['POJ/18/2026.txt', 'POJ/18/389.txt', 'POJ/18/2078.txt', 'POJ/18/2069.txt', 'POJ/18/1075.txt', 'POJ/18/1450.txt', 'POJ/18/1162.txt', 'POJ/18/1224.txt', 'POJ/18/392.txt', 'POJ/18/1504.txt']"
distances: ,"[0.0801575779914856, 0.08666926622390747, 0.0896681547164917, 0.09100514650344849, 0.09567749500274658, 0.09661251306533813, 0.09667360782623291, 0.09738749265670776, 0.09923362731933594, 0.09995496273040771]"
 
file: ,POJ/18/470.txt
ids: ,"['POJ/18/1127.txt', 'POJ/18/1653.txt', 'POJ/18/1757.txt', 'POJ/18/342.txt', 'POJ/18/25.txt', 'POJ/18/1678.txt', 'POJ/18/2173.txt', 'POJ/18/942.txt', 'POJ/18/217.txt', 'POJ/18/1040.txt']"
distances: ,"[0.05263245105743408, 0.06256341934204102, 0.06432145833969116, 0.06471478939056396, 0.06544578075408936, 0.06557470560073853, 0.06686973571777344, 0.06711959838867188, 0.06764024496078491, 0.06901586055755615]"
 
file: ,POJ/18/1905.txt
ids: ,"['POJ/18/1906.txt', 'POJ/18/1867.txt', 'POJ/18/898.txt', 'POJ/18/1221.txt', 'POJ/18/2173.txt', 'POJ/18/1005.txt', 'POJ/18/942.txt', 'POJ/18/739.txt', 'POJ/18/1710.txt', 'POJ/18/1044.txt']"
distances: ,"[0.0034111738204956055, 0.034808993339538574, 0.08250290155410767, 0.08273392915725708, 0.08276736736297607, 0.08339935541152954, 0.08384710550308228, 0.08688890933990479, 0.08753985166549683, 0.08852672576904297]"
 
file: ,POJ/18/1656.txt
ids: ,"['POJ/18/661.txt', 'POJ/18/1678.txt', 'POJ/18/1450.txt', 'POJ/18/184.txt', 'POJ/18/969.txt', 'POJ/18/423.txt', 'POJ/18/1229.txt', 'POJ/18/1717.txt', 'POJ/18/136.txt', 'POJ/18/950.txt']"
distances: ,"[0.05876123905181885, 0.05969029664993286, 0.06079369783401489, 0.06245112419128418, 0.06337904930114746, 0.06418919563293457, 0.06444692611694336, 0.06460028886795044, 0.06491321325302124, 0.06499087810516357]"
 
file: ,POJ/27/1902.txt
ids: ,"['POJ/64/3268.txt', 'POJ/64/803.txt', 'POJ/64/493.txt', 'POJ/64/1326.txt', 'POJ/78/544.txt', 'POJ/64/3474.txt', 'POJ/64/2198.txt', 'POJ/64/1533.txt', 'POJ/101/571.txt', 'POJ/11/275.txt']"
distances: ,"[0.387292742729187, 0.4056892395019531, 0.4113554358482361, 0.4198019504547119, 0.4202449321746826, 0.4216483235359192, 0.42202192544937134, 0.42297643423080444, 0.42307281494140625, 0.42435169219970703]"
 
file: ,POJ/27/2095.txt
ids: ,"['POJ/100/2427.txt', 'POJ/2/809.txt', 'POJ/100/1447.txt', 'POJ/2/1376.txt', 'POJ/100/2324.txt', 'POJ/39/1434.txt', 'POJ/100/2509.txt', 'POJ/100/2168.txt', 'POJ/100/2227.txt', 'POJ/2/793.txt']"
distances: ,"[0.515700101852417, 0.5190680623054504, 0.5222609043121338, 0.5227749347686768, 0.5271214246749878, 0.5277012586593628, 0.5305255651473999, 0.5314626693725586, 0.53187495470047, 0.5332340002059937]"
 
file: ,POJ/27/1895.txt
ids: ,"['POJ/17/787.txt', 'POJ/17/1173.txt', 'POJ/17/1036.txt', 'POJ/17/489.txt', 'POJ/17/1268.txt', 'POJ/17/1282.txt', 'POJ/17/1230.txt', 'POJ/17/1384.txt', 'POJ/17/234.txt', 'POJ/17/1348.txt']"
distances: ,"[0.505771279335022, 0.5149579048156738, 0.5182173848152161, 0.5197639465332031, 0.5201046466827393, 0.5210068821907043, 0.5229841470718384, 0.5237939357757568, 0.5279425382614136, 0.5279680490493774]"
 
file: ,POJ/11/222.txt
ids: ,"['POJ/78/573.txt', 'POJ/78/1041.txt', 'POJ/78/1682.txt', 'POJ/78/1109.txt', 'POJ/78/838.txt', 'POJ/78/1031.txt', 'POJ/78/1376.txt', 'POJ/78/507.txt', 'POJ/78/1786.txt', 'POJ/78/1108.txt']"
distances: ,"[0.3593648672103882, 0.36523765325546265, 0.37187659740448, 0.3719589114189148, 0.3747062683105469, 0.37532591819763184, 0.378054141998291, 0.38062286376953125, 0.3811454772949219, 0.3815656304359436]"
 
file: ,POJ/29/1251.txt
ids: ,"['POJ/91/356.txt', 'POJ/91/1170.txt', 'POJ/91/676.txt', 'POJ/91/1044.txt', 'POJ/91/1157.txt', 'POJ/91/947.txt', 'POJ/91/931.txt', 'POJ/91/41.txt', 'POJ/91/411.txt', 'POJ/91/919.txt']"
distances: ,"[0.4695277810096741, 0.4827873110771179, 0.4902331233024597, 0.4913269877433777, 0.49752676486968994, 0.4985823631286621, 0.49873852729797363, 0.49976688623428345, 0.5001918077468872, 0.5041389465332031]"
 
file: ,POJ/29/1293.txt
ids: ,"['POJ/91/356.txt', 'POJ/91/529.txt', 'POJ/91/947.txt', 'POJ/91/1044.txt', 'POJ/91/467.txt', 'POJ/91/869.txt', 'POJ/91/931.txt', 'POJ/91/298.txt', 'POJ/91/119.txt', 'POJ/91/41.txt']"
distances: ,"[0.48501139879226685, 0.48878759145736694, 0.4915596842765808, 0.49455881118774414, 0.49508368968963623, 0.49727362394332886, 0.49794280529022217, 0.49823248386383057, 0.5000278949737549, 0.5028804540634155]"
 
file: ,POJ/29/1040.txt
ids: ,"['POJ/91/1170.txt', 'POJ/69/1.txt', 'POJ/91/1044.txt', 'POJ/69/1261.txt', 'POJ/91/529.txt', 'POJ/69/870.txt', 'POJ/69/101.txt', 'POJ/91/41.txt', 'POJ/69/352.txt', 'POJ/69/722.txt']"
distances: ,"[0.47275787591934204, 0.4893447160720825, 0.49282532930374146, 0.4935128092765808, 0.4953492283821106, 0.49578040838241577, 0.4968302249908447, 0.49727022647857666, 0.4983302354812622, 0.5002487897872925]"
 
file: ,POJ/29/199.txt
ids: ,"['POJ/91/356.txt', 'POJ/91/41.txt', 'POJ/91/298.txt', 'POJ/91/467.txt', 'POJ/91/650.txt', 'POJ/91/529.txt', 'POJ/12/134.txt', 'POJ/91/1044.txt', 'POJ/91/931.txt', 'POJ/91/947.txt']"
distances: ,"[0.48185133934020996, 0.5024632215499878, 0.5078321099281311, 0.5084683895111084, 0.5093132853507996, 0.5099047422409058, 0.5120950937271118, 0.512418806552887, 0.5174293518066406, 0.5194585919380188]"
 
file: ,POJ/29/1182.txt
ids: ,"['POJ/91/356.txt', 'POJ/91/1170.txt', 'POJ/91/1044.txt', 'POJ/91/411.txt', 'POJ/91/41.txt', 'POJ/91/931.txt', 'POJ/91/467.txt', 'POJ/91/947.txt', 'POJ/91/1135.txt', 'POJ/91/63.txt']"
distances: ,"[0.4537382125854492, 0.4564823508262634, 0.4817783832550049, 0.4819180965423584, 0.48290419578552246, 0.4843687415122986, 0.48561620712280273, 0.48602360486984253, 0.4904225468635559, 0.4934028387069702]"
 
file: ,POJ/42/538.txt
ids: ,"['POJ/42/632.txt', 'POJ/42/254.txt', 'POJ/42/726.txt', 'POJ/42/102.txt', 'POJ/42/1849.txt', 'POJ/42/645.txt', 'POJ/42/1112.txt', 'POJ/42/2009.txt', 'POJ/42/593.txt', 'POJ/42/599.txt']"
distances: ,"[0.07788711786270142, 0.08362525701522827, 0.09240949153900146, 0.09765112400054932, 0.10064882040023804, 0.10258471965789795, 0.1056675910949707, 0.11361324787139893, 0.11675816774368286, 0.11723899841308594]"
 
file: ,POJ/42/1537.txt
ids: ,"['POJ/42/1503.txt', 'POJ/42/678.txt', 'POJ/42/1540.txt', 'POJ/42/1535.txt', 'POJ/42/1561.txt', 'POJ/42/283.txt', 'POJ/42/209.txt', 'POJ/42/85.txt', 'POJ/42/449.txt', 'POJ/42/1610.txt']"
distances: ,"[0.08981895446777344, 0.09180516004562378, 0.09240853786468506, 0.09434133768081665, 0.09488016366958618, 0.09594279527664185, 0.09621840715408325, 0.09668213129043579, 0.0973171591758728, 0.09787225723266602]"
 
file: ,POJ/42/1251.txt
ids: ,"['POJ/42/150.txt', 'POJ/42/1473.txt', 'POJ/42/1380.txt', 'POJ/42/1712.txt', 'POJ/42/1963.txt', 'POJ/42/1353.txt', 'POJ/42/282.txt', 'POJ/42/1713.txt', 'POJ/42/1153.txt', 'POJ/42/903.txt']"
distances: ,"[0.04200857877731323, 0.043763697147369385, 0.04742074012756348, 0.04788583517074585, 0.0482746958732605, 0.051569998264312744, 0.05232501029968262, 0.05329328775405884, 0.05525630712509155, 0.05707657337188721]"
 
file: ,POJ/42/1245.txt
