results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/48/224.txt
results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/48/1139.txt
results: ,"[{'id': 'POJ/80/485.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/59/628.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/103/194.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/92/358.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/19/1881.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/18/1004.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/48/1139.txt', 'distance': 0.9999994039535522, 'entity': {}}, {'id': 'POJ/39/1572.txt', 'distance': 0.9999994039535522, 'entity': {}}, {'id': 'POJ/1/400.txt', 'distance': 0.97043377161026, 'entity': {}}, {'id': 'POJ/27/356.txt', 'distance': 0.97043377161026, 'entity': {}}]"
 
file: ,POJ/48/241.txt
results: ,"[{'id': 'POJ/18/1598.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/51/614.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/18/884.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/104/1601.txt', 'distance': 1.0, 'entity': {}}, {'id': 'POJ/48/241.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/11/217.txt', 'distance': 0.9909650683403015, 'entity': {}}, {'id': 'POJ/92/82.txt', 'distance': 0.9909650683403015, 'entity': {}}, {'id': 'POJ/18/369.txt', 'distance': 0.9909650683403015, 'entity': {}}, {'id': 'POJ/69/903.txt', 'distance': 0.9909650683403015, 'entity': {}}, {'id': 'POJ/63/768.txt', 'distance': 0.990964412689209, 'entity': {}}]"
 
file: ,POJ/4/1780.txt
results: ,"[{'id': 'POJ/18/2008.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/27/2098.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/32/1124.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/69/931.txt', 'distance': 1.0000003576278687, 'entity': {}}, {'id': 'POJ/4/1780.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/55/1133.txt', 'distance': 1.000000238418579, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9740276336669922, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9740276336669922, 'entity': {}}]"
 
file: ,POJ/4/408.txt
results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/15/1429.txt
results: ,"[{'id': 'POJ/59/208.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/31/1440.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/102/11.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/2003.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/18/995.txt', 'distance': 1.0000001192092896, 'entity': {}}, {'id': 'POJ/15/1429.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/4/408.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/224.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/48/1012.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/46/1579.txt', 'distance': 0.9999998807907104, 'entity': {}}]"
 
file: ,POJ/71/984.txt
results: ,"[{'id': 'POJ/18/629.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/71/984.txt', 'distance': 0.9999993443489075, 'entity': {}}, {'id': 'POJ/79/1822.txt', 'distance': 0.9725183248519897, 'entity': {}}, {'id': 'POJ/18/1653.txt', 'distance': 0.9725179076194763, 'entity': {}}, {'id': 'POJ/66/637.txt', 'distance': 0.9725179076194763, 'entity': {}}, {'id': 'POJ/63/1627.txt', 'distance': 0.9628376364707947, 'entity': {}}, {'id': 'POJ/11/217.txt', 'distance': 0.9614148736000061, 'entity': {}}, {'id': 'POJ/92/82.txt', 'distance': 0.9614148736000061, 'entity': {}}, {'id': 'POJ/18/369.txt', 'distance': 0.9614148736000061, 'entity': {}}, {'id': 'POJ/69/903.txt', 'distance': 0.9614148736000061, 'entity': {}}]"
 
file: ,POJ/49/1378.txt
results: ,"[{'id': 'POJ/59/839.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/92/1160.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/102/991.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/65/521.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/27/609.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/14/915.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/49/1378.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/1156.txt', 'distance': 0.9613515734672546, 'entity': {}}, {'id': 'POJ/19/3074.txt', 'distance': 0.9613515734672546, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9613515734672546, 'entity': {}}]"
 
file: ,POJ/78/1818.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/14/992.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/14/1173.txt
results: ,"[{'id': 'POJ/8/992.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/73/962.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/1002.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1144.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/69/1009.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/19/1027.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/104/607.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/490.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/8/76.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/671.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
 
file: ,POJ/14/915.txt
results: ,"[{'id': 'POJ/59/839.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/92/1160.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/102/991.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/65/521.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/27/609.txt', 'distance': 0.9999997615814209, 'entity': {}}, {'id': 'POJ/14/915.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/49/1378.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/92/1156.txt', 'distance': 0.9613515734672546, 'entity': {}}, {'id': 'POJ/19/3074.txt', 'distance': 0.9613515734672546, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9613515734672546, 'entity': {}}]"
 
file: ,POJ/25/784.txt
results: ,"[{'id': 'POJ/27/1228.txt', 'distance': 0.9999999403953552, 'entity': {}}, {'id': 'POJ/25/784.txt', 'distance': 0.9999998807907104, 'entity': {}}, {'id': 'POJ/59/1146.txt', 'distance': 0.9597129821777344, 'entity': {}}, {'id': 'POJ/80/946.txt', 'distance': 0.9597129821777344, 'entity': {}}, {'id': 'POJ/98/2966.txt', 'distance': 0.9597129821777344, 'entity': {}}, {'id': 'POJ/18/933.txt', 'distance': 0.9597129821777344, 'entity': {}}, {'id': 'POJ/64/3184.txt', 'distance': 0.9597126245498657, 'entity': {}}, {'id': 'POJ/39/2024.txt', 'distance': 0.9597126245498657, 'entity': {}}, {'id': 'POJ/4/1780.txt', 'distance': 0.9538216590881348, 'entity': {}}, {'id': 'POJ/55/1133.txt', 'distance': 0.9538216590881348, 'entity': {}}]"
 
file: ,POJ/25/974.txt
results: ,"[{'id': 'POJ/2/842.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/2/868.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1682.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/51/678.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/59/1040.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/71/1197.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/83/4356.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/41/982.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/46/3064.txt', 'distance': 0.9999997019767761, 'entity': {}}, {'id': 'POJ/64/1944.txt', 'distance': 0.9999997019767761, 'entity': {}}]"
misses:
127
